"uf","regiao","ano","idade","obitos_maternos","obitos_descons_durante_a_gravidez_parto_ou_aborto_exceto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_exceto_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_exceto_ext","obitos_descons_periodo_inconsistente_exceto_ext","obitos_descons_durante_a_gravidez_parto_ou_aborto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_ext","obitos_descons_periodo_inconsistente_ext"
"PR","Sul",2015,19,1,0,0,1,0,1,0,0,0
"PR","Sul",2015,20,4,0,0,1,0,0,0,0,0
"PR","Sul",2015,22,4,0,0,1,0,0,0,1,0
"PR","Sul",2015,23,2,0,0,1,0,0,0,3,0
"PR","Sul",2015,24,7,0,0,1,0,1,0,1,0
"PR","Sul",2015,25,5,0,0,0,0,0,0,2,0
"PR","Sul",2015,26,1,0,0,2,0,1,0,0,0
"PR","Sul",2015,27,3,0,0,5,0,0,0,1,0
"PR","Sul",2015,28,4,0,0,1,0,0,0,2,0
"PR","Sul",2015,29,5,0,0,3,0,0,0,1,0
"PR","Sul",2015,30,4,0,0,1,0,1,0,1,0
"PR","Sul",2015,31,1,0,0,2,0,1,0,0,0
"PR","Sul",2015,32,3,0,0,1,0,0,0,0,0
"PR","Sul",2015,34,4,0,0,1,0,0,0,0,0
"PR","Sul",2015,35,4,0,0,2,0,0,0,0,0
"PR","Sul",2015,36,2,0,0,0,0,1,0,1,0
"PR","Sul",2015,37,2,1,0,2,0,1,0,0,0
"PR","Sul",2015,38,5,0,0,1,0,0,0,0,0
"PR","Sul",2015,39,3,0,0,1,0,0,0,0,0
"PR","Sul",2015,41,0,0,0,2,0,0,0,0,0
"PR","Sul",2015,42,1,0,0,0,0,0,0,1,0
"PR","Sul",2015,43,0,0,0,1,0,0,0,0,0
"PR","Sul",2015,60,0,1,0,0,0,0,0,0,0
"PR","Sul",2016,0,0,0,0,1,0,0,0,0,0
"PR","Sul",2016,15,2,0,0,0,0,1,1,0,0
"PR","Sul",2016,16,1,0,0,1,0,0,0,0,0
"PR","Sul",2016,17,2,0,0,1,0,0,0,0,0
"PR","Sul",2016,18,1,0,0,2,0,0,0,0,0
"PR","Sul",2016,19,2,0,0,1,0,2,0,1,0
"PR","Sul",2016,20,2,0,0,1,0,0,0,1,0
"PR","Sul",2016,21,1,0,0,0,0,1,0,2,0
"PR","Sul",2016,22,3,0,0,1,0,0,1,1,0
"PR","Sul",2016,23,1,0,0,0,0,1,0,0,0
"PR","Sul",2016,24,2,0,0,1,0,2,0,1,0
"PR","Sul",2016,26,3,1,0,2,0,0,0,0,0
"PR","Sul",2016,27,1,0,0,3,0,0,0,1,0
"PR","Sul",2016,28,5,0,1,0,0,1,0,2,0
"PR","Sul",2016,29,2,0,0,3,0,1,1,0,0
"PR","Sul",2016,30,5,0,0,0,0,1,0,1,0
"PR","Sul",2016,31,6,0,0,0,0,1,0,0,0
"PR","Sul",2016,32,6,0,0,3,0,1,0,0,0
"PR","Sul",2016,33,0,0,0,2,0,0,0,0,0
"PR","Sul",2016,34,3,0,0,0,0,2,0,2,0
"PR","Sul",2016,35,4,0,0,0,0,0,0,1,0
"PR","Sul",2016,36,2,0,0,1,0,1,0,0,0
"PR","Sul",2016,37,1,0,0,2,0,0,0,1,0
"PR","Sul",2016,38,0,0,0,1,0,0,0,0,0
"PR","Sul",2016,39,3,0,0,1,0,0,0,0,0
"PR","Sul",2016,40,0,0,0,1,0,2,0,0,0
"PR","Sul",2016,42,1,0,0,1,0,0,0,0,0
"PR","Sul",2016,43,0,0,0,1,0,0,0,0,0
"PR","Sul",2016,44,0,0,0,1,0,0,0,0,0
"PR","Sul",2016,45,0,0,0,1,0,0,0,0,0
"PR","Sul",2016,47,1,0,0,0,0,1,0,0,0
"PR","Sul",2016,49,0,0,0,0,0,0,0,1,0
"PR","Sul",2016,58,0,1,0,0,0,0,0,0,0
"PR","Sul",2017,14,0,0,0,1,0,0,0,0,0
"PR","Sul",2017,16,0,0,0,2,0,1,0,2,0
"PR","Sul",2017,17,3,0,0,0,0,1,0,0,0
"PR","Sul",2017,20,3,0,0,1,0,2,0,1,0
"PR","Sul",2017,21,3,1,0,0,0,0,0,1,0
"PR","Sul",2017,22,2,0,0,0,0,1,0,0,0
"PR","Sul",2017,23,1,0,0,1,0,1,0,1,0
"PR","Sul",2017,24,0,0,0,2,0,0,0,1,0
"PR","Sul",2017,26,3,0,0,0,0,2,0,3,0
"PR","Sul",2017,27,3,0,0,1,0,1,0,0,0
"PR","Sul",2017,28,0,0,0,2,0,0,0,0,0
"PR","Sul",2017,29,1,0,0,0,0,1,0,0,0
"PR","Sul",2017,30,1,0,0,0,0,0,0,1,0
"PR","Sul",2017,31,0,0,0,1,0,0,0,0,0
"PR","Sul",2017,32,6,0,0,1,0,0,1,0,0
"PR","Sul",2017,33,3,0,0,1,0,0,1,0,0
"PR","Sul",2017,34,4,0,0,0,0,1,0,1,0
"PR","Sul",2017,35,2,0,0,1,0,0,0,0,0
"PR","Sul",2017,36,4,0,0,2,0,0,0,0,0
"PR","Sul",2017,37,3,0,0,0,0,1,0,1,0
"PR","Sul",2017,38,0,0,0,1,0,0,0,0,0
"PR","Sul",2017,39,1,0,0,2,0,0,0,0,0
"PR","Sul",2017,40,0,0,0,2,0,0,0,0,0
"PR","Sul",2017,41,0,0,0,3,0,0,0,0,0
"PR","Sul",2017,44,0,0,0,1,0,0,0,1,0
"PR","Sul",2017,58,0,1,0,0,0,0,0,0,0
"PR","Sul",2017,60,0,1,0,0,0,0,0,0,0
"PR","Sul",2018,0,0,0,1,0,0,0,0,0,0
"PR","Sul",2018,13,0,0,0,0,0,0,0,1,0
"PR","Sul",2018,16,1,0,0,1,0,0,0,0,0
"PR","Sul",2018,17,1,0,0,1,0,0,0,0,0
"PR","Sul",2018,18,0,0,0,0,0,1,0,1,0
"PR","Sul",2018,19,3,0,0,0,0,1,1,0,0
"PR","Sul",2018,20,6,0,0,0,0,1,0,1,0
"PR","Sul",2018,21,3,0,0,0,0,1,0,1,0
"PR","Sul",2018,22,4,0,0,1,0,1,0,0,0
"PR","Sul",2018,23,0,0,0,3,0,1,0,0,0
"PR","Sul",2018,24,2,0,0,1,0,0,1,1,0
"PR","Sul",2018,25,4,0,0,1,0,0,0,0,0
"PR","Sul",2018,26,1,0,0,4,0,0,0,0,0
"PR","Sul",2018,27,3,0,0,2,0,0,0,0,0
"PR","Sul",2018,28,1,0,0,2,0,0,0,0,0
"PR","Sul",2018,29,4,0,0,3,0,1,0,0,0
"PR","Sul",2018,30,2,0,0,1,0,0,0,2,0
"PR","Sul",2018,32,4,0,0,3,0,1,0,0,0
"PR","Sul",2018,33,1,0,0,2,0,0,0,0,0
"PR","Sul",2018,34,0,0,0,3,0,0,0,0,0
"PR","Sul",2018,35,2,0,0,2,0,0,0,0,0
"PR","Sul",2018,36,5,0,0,1,0,0,0,0,0
"PR","Sul",2018,37,3,0,0,3,0,0,0,0,0
"PR","Sul",2018,38,2,0,0,2,0,0,0,0,0
"PR","Sul",2018,40,0,0,0,1,0,0,0,0,0
"PR","Sul",2018,42,1,0,0,2,0,0,0,0,0
"PR","Sul",2018,44,2,0,0,1,0,0,0,0,0
"PR","Sul",2018,55,0,0,0,1,0,0,0,0,0
"PR","Sul",2019,0,0,2,1,0,0,0,0,0,0
"PR","Sul",2019,17,2,0,0,1,0,0,0,0,0
"PR","Sul",2019,18,0,0,0,2,0,3,0,0,0
"PR","Sul",2019,19,4,0,0,1,0,1,0,0,0
"PR","Sul",2019,20,3,0,0,1,0,2,0,0,0
"PR","Sul",2019,22,2,0,0,0,0,1,0,0,0
"PR","Sul",2019,23,3,0,0,0,0,0,0,1,0
"PR","Sul",2019,25,2,0,1,0,0,1,0,1,0
"PR","Sul",2019,26,2,0,0,0,0,1,0,0,0
"PR","Sul",2019,27,3,0,0,1,0,1,0,0,0
"PR","Sul",2019,28,2,0,0,1,0,0,0,0,0
"PR","Sul",2019,30,3,1,0,0,0,0,0,1,0
"PR","Sul",2019,31,4,0,0,0,0,1,0,0,0
"PR","Sul",2019,33,3,0,1,1,0,1,0,0,0
"PR","Sul",2019,34,2,0,0,1,0,1,0,0,0
"PR","Sul",2019,35,2,0,0,1,0,0,0,0,0
"PR","Sul",2019,36,2,0,0,1,0,0,1,0,0
"PR","Sul",2019,37,0,1,0,0,0,0,0,0,0
"PR","Sul",2019,38,2,0,1,0,0,0,0,0,0
"PR","Sul",2019,41,2,0,0,1,0,0,0,0,0
"PR","Sul",2019,46,0,0,0,1,0,0,0,0,0
"PR","Sul",2019,47,0,0,0,0,0,1,0,0,0
"PR","Sul",2019,55,0,1,0,0,0,0,0,0,0
"PR","Sul",2019,58,0,0,0,1,0,0,0,0,0
"PR","Sul",2019,59,0,1,0,0,0,0,0,0,0
"PR","Sul",2020,0,0,0,1,0,0,0,0,0,0
"PR","Sul",2020,14,0,0,0,0,0,1,0,0,0
"PR","Sul",2020,15,0,0,0,1,0,0,0,0,0
"PR","Sul",2020,17,1,0,0,1,0,0,0,0,0
"PR","Sul",2020,19,1,0,0,0,0,1,0,0,0
"PR","Sul",2020,20,2,0,0,0,0,1,0,1,0
"PR","Sul",2020,21,1,0,0,1,0,0,0,0,0
"PR","Sul",2020,22,2,0,0,2,0,0,0,0,0
"PR","Sul",2020,23,3,0,1,0,0,0,0,0,0
"PR","Sul",2020,25,4,0,0,0,0,1,0,0,0
"PR","Sul",2020,26,5,0,0,1,0,1,0,1,0
"PR","Sul",2020,27,4,0,1,1,0,1,0,0,0
"PR","Sul",2020,28,1,0,0,1,0,0,0,0,0
"PR","Sul",2020,29,3,0,0,0,0,2,0,1,0
"PR","Sul",2020,31,5,1,0,4,0,1,0,0,0
"PR","Sul",2020,32,1,0,1,1,0,0,0,2,0
"PR","Sul",2020,33,3,0,0,0,0,1,0,0,0
"PR","Sul",2020,34,4,0,0,1,0,0,0,2,0
"PR","Sul",2020,35,3,0,0,1,0,0,0,0,0
"PR","Sul",2020,36,3,0,0,1,0,0,0,0,0
"PR","Sul",2020,37,3,0,0,1,0,0,0,0,0
"PR","Sul",2020,38,7,0,0,2,0,0,0,0,0
"PR","Sul",2020,41,1,0,0,2,0,0,0,0,0
"PR","Sul",2020,50,0,0,0,1,0,0,0,0,0
"PR","Sul",2021,0,0,0,3,1,0,0,0,0,0
"PR","Sul",2021,17,3,0,0,2,0,0,1,0,0
"PR","Sul",2021,18,3,0,0,1,0,0,0,0,0
"PR","Sul",2021,20,7,0,0,3,0,0,0,0,0
"PR","Sul",2021,21,4,0,1,1,0,0,0,0,0
"PR","Sul",2021,22,6,0,0,2,0,1,0,0,0
"PR","Sul",2021,23,4,0,0,1,0,1,0,0,0
"PR","Sul",2021,24,6,0,0,1,0,1,0,0,0
"PR","Sul",2021,25,8,0,0,2,0,0,0,0,0
"PR","Sul",2021,27,5,1,0,1,0,2,1,0,0
"PR","Sul",2021,28,8,0,0,2,0,0,0,1,0
"PR","Sul",2021,29,5,0,0,1,0,0,0,1,0
"PR","Sul",2021,30,13,0,0,4,0,0,0,0,0
"PR","Sul",2021,31,13,0,0,5,0,0,0,0,0
"PR","Sul",2021,32,12,0,0,4,0,0,0,0,0
"PR","Sul",2021,33,8,0,0,3,0,0,0,0,0
"PR","Sul",2021,34,11,1,0,0,0,0,0,0,0
"PR","Sul",2021,36,6,0,0,2,0,0,0,0,0
"PR","Sul",2021,37,8,0,0,1,0,0,1,0,0
"PR","Sul",2021,38,9,0,0,2,0,0,0,0,0
"PR","Sul",2021,39,3,0,1,0,0,0,0,0,0
"PR","Sul",2021,41,7,0,0,1,0,0,0,0,0
"PR","Sul",2021,42,5,0,0,3,0,0,0,0,0
"PR","Sul",2021,45,1,0,0,1,0,0,0,0,0
"PR","Sul",2021,51,0,1,0,0,0,0,0,0,0
"PR","Sul",2021,60,0,1,0,0,0,0,0,0,0
"PR","Sul",2021,61,0,0,1,0,0,0,0,0,0
"PR","Sul",2021,65,0,0,0,1,0,0,0,0,0
"PR","Sul",2022,0,0,0,3,0,0,0,0,0,0
"PR","Sul",2022,15,0,0,0,0,0,1,0,0,0
"PR","Sul",2022,16,4,0,0,0,0,0,0,1,0
"PR","Sul",2022,17,0,0,0,1,0,0,0,0,0
"PR","Sul",2022,18,0,0,0,0,0,1,0,1,0
"PR","Sul",2022,19,1,0,0,2,0,1,0,3,0
"PR","Sul",2022,20,3,0,0,0,0,0,0,1,0
"PR","Sul",2022,21,4,0,0,1,0,1,0,0,0
"PR","Sul",2022,22,4,0,1,2,0,1,0,0,0
"PR","Sul",2022,23,2,0,0,1,0,0,0,2,0
"PR","Sul",2022,24,1,0,0,1,0,0,0,0,0
"PR","Sul",2022,25,1,1,1,0,0,0,0,0,0
"PR","Sul",2022,26,1,0,0,0,0,1,0,0,0
"PR","Sul",2022,27,3,0,0,1,0,0,0,0,0
"PR","Sul",2022,28,2,1,1,1,0,0,0,2,0
"PR","Sul",2022,29,4,0,0,2,0,1,0,1,0
"PR","Sul",2022,30,5,0,0,3,0,0,0,0,0
"PR","Sul",2022,31,1,0,0,0,0,1,0,0,0
"PR","Sul",2022,32,4,0,1,1,0,0,0,0,0
"PR","Sul",2022,34,0,0,0,1,0,0,0,1,0
"PR","Sul",2022,35,1,0,0,1,0,0,0,1,0
"PR","Sul",2022,36,3,0,0,1,0,0,0,1,0
"PR","Sul",2022,37,1,0,0,1,0,0,0,0,0
"PR","Sul",2022,39,2,0,0,2,0,0,0,1,0
"PR","Sul",2022,41,1,0,0,1,0,0,0,0,0
"PR","Sul",2022,48,0,1,0,0,0,0,0,0,0
"PR","Sul",2022,60,0,0,0,1,0,0,0,0,0
"PR","Sul",2022,65,0,0,0,1,0,0,0,0,0
"RJ","Sudeste",1996,14,1,0,0,0,0,1,0,0,0
"RJ","Sudeste",1996,15,3,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,16,5,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,17,5,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,18,9,3,0,0,0,1,0,0,0
"RJ","Sudeste",1996,19,5,2,0,0,0,1,0,0,0
"RJ","Sudeste",1996,20,10,4,0,0,0,2,0,0,0
"RJ","Sudeste",1996,21,4,5,0,0,0,0,0,0,0
"RJ","Sudeste",1996,22,5,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,24,3,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,25,10,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,26,9,0,0,0,0,2,0,0,0
"RJ","Sudeste",1996,27,6,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,28,7,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,29,6,0,0,0,0,1,0,0,0
"RJ","Sudeste",1996,30,9,4,0,0,0,0,0,0,0
"RJ","Sudeste",1996,31,6,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,32,11,2,0,0,0,1,0,0,0
"RJ","Sudeste",1996,33,7,2,0,0,0,1,0,0,0
"RJ","Sudeste",1996,34,6,5,0,0,0,1,0,0,0
"RJ","Sudeste",1996,35,6,4,0,0,0,0,0,0,0
"RJ","Sudeste",1996,36,6,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,37,4,3,0,0,0,0,0,0,0
"RJ","Sudeste",1996,38,8,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,39,5,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,40,2,3,0,0,0,0,0,0,0
"RJ","Sudeste",1996,41,3,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,42,0,4,0,0,0,0,0,0,0
"RJ","Sudeste",1996,43,3,3,0,0,0,0,0,0,0
"RJ","Sudeste",1996,44,1,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,46,2,2,0,0,0,0,0,0,0
"RJ","Sudeste",1996,48,0,1,0,0,0,0,0,0,0
"RJ","Sudeste",1996,49,0,1,0,0,0,0,0,0,0
