"uf","regiao","ano","idade","Óbitos descons. durante a gravidez, parto ou aborto   (exceto externos)","Óbitos descons. durante o puerpério, até 42 dias   (exceto externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (exceto externos)","Óbitos descons. período inconsistente   (exceto externos)","Óbitos descons. durante a gravidez, parto ou aborto   (externos)","Óbitos descons. durante o puerpério, até 42 dias   (externos)","Óbitos descons. durante o puerpério, de 43 dias a menos de 1 ano   (externos)","Óbitos descons. período inconsistente   (externos)"
"GO","Centro-Oeste","2011",41,2,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",44,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",45,2,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",48,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",51,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",52,1,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",53,1,0,4,0,0,0,0,0
"GO","Centro-Oeste","2011",54,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",55,0,0,3,0,0,0,0,0
"GO","Centro-Oeste","2011",56,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",59,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2011",60,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2011",61,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",62,3,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",63,2,0,1,0,0,0,0,0
"GO","Centro-Oeste","2011",64,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2011",65,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",0,3,4,0,0,0,0,1,0
"GO","Centro-Oeste","2012",12,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2012",16,0,0,0,0,2,0,0,0
"GO","Centro-Oeste","2012",17,0,0,0,0,1,0,2,0
"GO","Centro-Oeste","2012",18,1,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",19,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",20,0,0,0,0,1,0,1,0
"GO","Centro-Oeste","2012",21,1,0,0,0,3,1,0,0
"GO","Centro-Oeste","2012",22,0,0,0,0,2,0,0,0
"GO","Centro-Oeste","2012",23,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2012",24,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",25,1,0,1,0,1,0,0,0
"GO","Centro-Oeste","2012",26,0,1,0,0,1,0,0,0
"GO","Centro-Oeste","2012",27,2,2,1,0,2,0,0,0
"GO","Centro-Oeste","2012",28,0,1,1,0,1,0,0,0
"GO","Centro-Oeste","2012",31,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2012",32,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",33,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",34,2,1,0,0,2,0,0,0
"GO","Centro-Oeste","2012",35,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",36,2,0,0,0,1,0,0,0
"GO","Centro-Oeste","2012",37,0,1,1,0,0,0,0,0
"GO","Centro-Oeste","2012",38,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",39,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",41,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",43,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",45,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",47,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",48,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2012",49,2,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",51,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",52,2,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",53,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",54,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",56,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",57,3,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",59,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",60,2,0,0,0,1,0,0,0
"GO","Centro-Oeste","2012",61,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",63,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2012",65,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2012",99,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2013",0,0,2,0,0,0,0,0,0
"GO","Centro-Oeste","2013",18,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2013",19,1,1,0,0,0,0,0,0
"GO","Centro-Oeste","2013",20,1,0,0,0,1,0,0,0
"GO","Centro-Oeste","2013",21,0,0,1,0,0,1,0,0
"GO","Centro-Oeste","2013",24,0,0,0,0,2,0,1,0
"GO","Centro-Oeste","2013",25,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2013",26,0,1,0,0,1,0,0,0
"GO","Centro-Oeste","2013",27,1,1,0,0,1,0,0,0
"GO","Centro-Oeste","2013",28,0,0,3,0,0,0,0,0
"GO","Centro-Oeste","2013",29,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2013",31,0,1,0,0,1,0,1,0
"GO","Centro-Oeste","2013",32,0,1,0,0,0,0,1,0
"GO","Centro-Oeste","2013",33,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2013",36,1,1,1,0,0,0,0,0
"GO","Centro-Oeste","2013",37,2,1,0,0,0,0,0,0
"GO","Centro-Oeste","2013",39,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2013",40,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2013",42,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",43,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",44,2,1,0,0,0,0,0,0
"GO","Centro-Oeste","2013",48,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",49,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2013",51,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",53,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",54,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",55,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",56,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",57,4,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",58,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",59,1,1,0,0,0,0,0,0
"GO","Centro-Oeste","2013",61,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2013",64,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2013",65,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",0,2,3,1,0,0,0,0,0
"GO","Centro-Oeste","2014",15,0,0,0,0,2,0,0,0
"GO","Centro-Oeste","2014",17,0,1,0,0,1,0,0,0
"GO","Centro-Oeste","2014",18,0,0,2,0,0,1,0,0
"GO","Centro-Oeste","2014",19,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",20,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2014",21,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2014",22,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2014",23,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2014",26,0,1,1,0,1,0,0,0
"GO","Centro-Oeste","2014",27,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",28,0,0,0,0,1,0,1,0
"GO","Centro-Oeste","2014",29,0,3,0,0,1,0,0,0
"GO","Centro-Oeste","2014",30,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2014",32,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",33,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2014",35,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2014",37,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2014",38,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2014",39,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2014",45,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",49,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",50,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",57,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",58,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",60,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",61,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2014",63,1,0,1,0,0,0,0,0
"GO","Centro-Oeste","2014",65,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",0,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",10,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",16,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2015",17,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2015",18,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2015",19,1,0,0,0,2,0,0,0
"GO","Centro-Oeste","2015",20,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",21,0,0,0,0,0,1,0,0
"GO","Centro-Oeste","2015",22,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2015",23,0,1,1,0,0,0,0,0
"GO","Centro-Oeste","2015",24,1,0,2,0,0,0,0,0
"GO","Centro-Oeste","2015",25,1,0,3,0,1,0,0,0
"GO","Centro-Oeste","2015",28,1,0,1,0,0,0,0,0
"GO","Centro-Oeste","2015",29,0,0,2,0,0,0,1,0
"GO","Centro-Oeste","2015",30,0,0,1,0,3,0,1,0
"GO","Centro-Oeste","2015",32,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2015",36,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",37,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2015",38,1,0,1,0,1,0,0,0
"GO","Centro-Oeste","2015",40,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2015",41,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2015",45,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2015",50,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",55,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2015",63,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2016",0,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2016",15,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",18,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2016",19,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",20,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2016",21,0,0,1,0,0,0,1,0
"GO","Centro-Oeste","2016",22,0,0,0,0,1,0,1,0
"GO","Centro-Oeste","2016",23,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2016",24,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2016",26,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",27,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",28,0,0,2,0,1,0,2,0
"GO","Centro-Oeste","2016",29,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",32,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",33,0,0,3,0,0,0,0,0
"GO","Centro-Oeste","2016",34,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2016",35,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",36,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2016",37,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2016",40,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2016",59,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2016",62,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2016",64,3,0,0,0,0,0,0,0
"GO","Centro-Oeste","2017",0,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2017",17,0,0,0,0,1,0,1,0
"GO","Centro-Oeste","2017",18,0,0,0,0,1,0,1,0
"GO","Centro-Oeste","2017",19,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2017",20,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2017",21,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2017",22,1,0,0,0,2,0,0,0
"GO","Centro-Oeste","2017",23,0,0,2,0,2,0,0,0
"GO","Centro-Oeste","2017",24,0,1,0,0,1,0,1,0
"GO","Centro-Oeste","2017",25,0,0,0,0,3,0,0,0
"GO","Centro-Oeste","2017",26,0,0,2,0,2,0,1,0
"GO","Centro-Oeste","2017",27,0,1,0,0,1,0,0,0
"GO","Centro-Oeste","2017",28,0,2,1,0,1,0,0,0
"GO","Centro-Oeste","2017",30,0,0,1,0,0,0,1,0
"GO","Centro-Oeste","2017",31,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2017",32,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2017",33,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2017",34,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2017",36,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2017",37,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2017",39,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2017",43,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2017",44,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2017",52,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2017",53,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2017",57,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",0,1,1,1,0,0,0,0,0
"GO","Centro-Oeste","2018",13,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",16,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2018",17,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2018",19,1,0,0,0,3,0,0,0
"GO","Centro-Oeste","2018",21,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2018",22,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2018",23,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2018",24,0,1,1,0,0,0,0,0
"GO","Centro-Oeste","2018",25,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2018",26,0,0,1,0,0,0,2,0
"GO","Centro-Oeste","2018",27,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2018",28,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2018",29,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2018",30,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2018",31,1,0,0,0,0,0,1,0
"GO","Centro-Oeste","2018",32,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2018",33,0,1,1,0,0,0,0,0
"GO","Centro-Oeste","2018",34,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2018",35,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2018",36,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2018",37,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2018",38,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",39,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",41,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2018",42,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2018",47,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",52,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",53,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",55,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2018",56,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2018",62,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",0,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",20,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2019",22,2,1,1,0,0,0,0,0
"GO","Centro-Oeste","2019",23,0,0,1,0,3,0,1,0
"GO","Centro-Oeste","2019",25,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2019",26,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2019",27,0,0,2,0,1,0,0,0
"GO","Centro-Oeste","2019",29,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2019",30,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2019",32,0,0,2,0,1,0,0,0
"GO","Centro-Oeste","2019",33,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2019",34,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2019",35,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",36,0,0,2,0,1,0,0,0
"GO","Centro-Oeste","2019",37,0,0,0,0,0,1,0,0
"GO","Centro-Oeste","2019",41,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2019",52,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",56,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",57,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",58,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",60,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",62,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2019",63,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",0,0,2,0,0,0,0,0,0
"GO","Centro-Oeste","2020",17,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2020",18,0,0,1,0,1,0,0,0
"GO","Centro-Oeste","2020",21,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2020",22,0,0,0,0,0,0,1,0
"GO","Centro-Oeste","2020",23,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2020",24,0,0,1,0,0,1,0,0
"GO","Centro-Oeste","2020",25,0,0,3,0,0,0,0,0
"GO","Centro-Oeste","2020",26,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2020",27,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",29,0,1,1,0,0,0,0,0
"GO","Centro-Oeste","2020",30,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2020",31,1,0,1,0,0,0,0,0
"GO","Centro-Oeste","2020",32,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2020",35,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2020",37,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2020",38,0,0,2,0,0,0,0,0
"GO","Centro-Oeste","2020",39,1,1,1,0,0,0,0,0
"GO","Centro-Oeste","2020",42,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2020",48,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",49,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",50,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2020",51,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",58,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",60,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",62,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2020",64,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",18,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2021",21,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",22,1,0,1,0,1,0,1,0
"GO","Centro-Oeste","2021",24,0,0,0,0,2,0,0,0
"GO","Centro-Oeste","2021",25,1,1,1,0,0,0,0,0
"GO","Centro-Oeste","2021",26,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2021",28,0,1,1,0,0,0,1,0
"GO","Centro-Oeste","2021",29,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",30,0,0,0,0,1,0,0,0
"GO","Centro-Oeste","2021",31,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2021",32,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",34,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2021",35,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2021",37,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2021",38,1,1,0,0,0,0,0,0
"GO","Centro-Oeste","2021",39,0,0,2,0,1,0,2,0
"GO","Centro-Oeste","2021",40,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2021",43,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",47,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",48,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",49,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",50,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",51,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",52,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",53,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",54,2,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",55,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",59,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",60,3,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",63,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2021",64,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2022",0,1,1,0,0,0,0,0,0
"GO","Centro-Oeste","2022",18,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2022",20,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2022",23,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2022",24,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2022",25,1,1,1,0,0,0,0,0
"GO","Centro-Oeste","2022",26,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2022",27,1,0,1,0,0,0,1,0
"GO","Centro-Oeste","2022",28,0,0,3,0,0,0,0,0
"GO","Centro-Oeste","2022",30,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2022",31,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2022",33,0,0,1,0,0,0,0,0
"GO","Centro-Oeste","2022",34,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2022",38,0,1,0,0,0,0,0,0
"GO","Centro-Oeste","2022",61,1,0,0,0,0,0,0,0
"GO","Centro-Oeste","2022",64,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",18,0,0,0,0,1,0,0,0
"MA","Nordeste","1996",20,3,0,0,0,0,0,0,0
"MA","Nordeste","1996",21,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",23,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",24,1,0,0,0,1,0,0,0
"MA","Nordeste","1996",25,0,0,0,0,1,0,0,0
"MA","Nordeste","1996",30,0,0,0,0,2,0,0,0
"MA","Nordeste","1996",34,2,0,0,0,1,0,0,0
"MA","Nordeste","1996",36,2,0,0,0,0,0,0,0
"MA","Nordeste","1996",37,0,0,0,0,1,0,0,0
"MA","Nordeste","1996",38,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",41,2,0,0,0,0,0,0,0
"MA","Nordeste","1996",43,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",45,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",47,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",59,1,0,0,0,0,0,0,0
"MA","Nordeste","1996",95,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",17,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",18,2,0,0,0,0,0,0,0
"MA","Nordeste","1997",19,0,0,0,0,1,0,0,0
"MA","Nordeste","1997",20,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",21,2,0,0,0,0,0,0,0
"MA","Nordeste","1997",22,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",28,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",29,4,0,0,0,0,0,0,0
"MA","Nordeste","1997",33,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",34,2,0,0,0,0,0,0,0
"MA","Nordeste","1997",38,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",40,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",41,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",42,1,0,0,0,0,0,0,0
"MA","Nordeste","1997",49,0,0,0,0,1,0,0,0
"MA","Nordeste","1997",80,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",12,0,0,0,0,1,0,0,0
"MA","Nordeste","1998",21,0,0,0,0,1,0,0,0
"MA","Nordeste","1998",22,2,0,0,0,0,0,0,0
"MA","Nordeste","1998",25,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",29,0,0,0,0,1,0,0,0
"MA","Nordeste","1998",31,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",32,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",33,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",34,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",35,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",37,0,0,0,0,1,0,0,0
"MA","Nordeste","1998",38,2,0,0,0,0,0,0,0
"MA","Nordeste","1998",45,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",52,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",65,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",72,1,0,0,0,0,0,0,0
"MA","Nordeste","1998",81,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",18,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",19,4,0,0,0,0,0,0,0
"MA","Nordeste","1999",20,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",21,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",23,3,0,0,0,0,0,0,0
"MA","Nordeste","1999",24,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",25,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",27,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",29,0,0,0,0,1,0,0,0
"MA","Nordeste","1999",30,3,0,0,0,0,0,0,0
"MA","Nordeste","1999",31,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",32,0,0,1,0,1,0,0,0
"MA","Nordeste","1999",33,1,0,0,0,1,0,0,0
"MA","Nordeste","1999",34,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",36,2,0,0,0,1,0,0,0
"MA","Nordeste","1999",37,1,0,0,0,0,0,0,0
"MA","Nordeste","1999",38,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",39,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",40,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",41,2,0,0,0,0,0,0,0
"MA","Nordeste","1999",44,0,0,0,0,1,0,0,0
"MA","Nordeste","2000",15,1,0,1,0,0,0,0,0
"MA","Nordeste","2000",16,1,0,0,0,0,0,1,0
"MA","Nordeste","2000",17,0,1,1,0,0,0,0,0
"MA","Nordeste","2000",18,1,0,1,0,0,0,0,0
"MA","Nordeste","2000",19,0,0,0,0,3,0,0,0
"MA","Nordeste","2000",20,2,3,0,0,0,1,0,0
"MA","Nordeste","2000",22,0,1,0,0,0,0,0,0
"MA","Nordeste","2000",23,1,1,1,1,0,0,0,0
"MA","Nordeste","2000",24,0,1,0,0,0,0,0,0
"MA","Nordeste","2000",25,0,1,0,0,0,0,0,0
"MA","Nordeste","2000",26,1,0,0,0,0,0,0,0
"MA","Nordeste","2000",27,1,0,0,0,0,0,1,0
"MA","Nordeste","2000",28,2,0,1,0,0,0,0,0
"MA","Nordeste","2000",29,1,0,0,0,0,0,0,0
"MA","Nordeste","2000",30,2,0,1,0,0,0,0,0
